978,2,375.00,-1.0,-1.0
978,3,13.20,-1.0,-1.0
978,4,2.00,-1.0,-1.0
978,5,73.00,-1.0,-1.0
978,6,3.00,-1.0,-1.0
978,7,0.05,-1.0,-1.0
978,8,3.40,-1.0,-1.0
978,9,0.40,-1.0,-1.0
978,10,-1.0,-1.0,-1.0
978,11,-1.0,-1.0,-1.0
978,12,-1.0,-1.0,-1.0
978,13,-1.0,-1.0,-1.0
978,14,-1.0,-1.0,-1.0
978,15,-1.0,-1.0,-1.0
978,16,-1.0,-1.0,-1.0
979,1,3030.00,460.00,6.00
979,2,725.00,110.00,6.00
979,3,1.50,0.20,0.00
979,4,81.00,12.20,17.00
979,5,0.00,0.00,0.00
979,6,0.00,0.00,0.00
979,7,0.90,0.10,2.00
979,8,1.00,0.20,-1.0
979,9,9.00,1.40,7.00
979,10,-1.0,-1.0,-1.0
979,11,-1.0,-1.0,-1.0
979,12,-1.0,-1.0,-1.0
979,13,-1.0,-1.0,-1.0
979,14,-1.0,-1.0,-1.0
979,15,-1.0,-1.0,-1.0
979,16,-1.0,-1.0,-1.0
983,1,1260.00,500.00,6.00
983,2,301.00,120.00,6.00
983,3,2.50,1.00,2.00
983,4,0.50,0.20,-1.0
983,5,68.00,27.20,31.00
983,6,67.00,26.80,30.00
983,7,0.00,0.00,0.00
983,8,5.00,2.00,-1.0
983,9,0.00,0.00,0.00
983,10,-1.0,-1.0,-1.0
983,11,-1.0,-1.0,-1.0
983,12,-1.0,-1.0,-1.0
983,13,-1.0,-1.0,-1.0
983,14,-1.0,-1.0,-1.0
983,15,-1.0,-1.0,-1.0
983,16,-1.0,-1.0,-1.0
985,1,2483.00,-1.0,-1.0
985,2,592.00,-1.0,-1.0
985,3,10.00,-1.0,-1.0
985,4,55.00,-1.0,-1.0
985,5,14.00,-1.0,-1.0
985,6,7.00,-1.0,-1.0
985,7,0.03,-1.0,-1.0
985,8,-1.0,-1.0,-1.0
985,9,30.00,-1.0,-1.0
985,10,-1.0,-1.0,-1.0
985,11,-1.0,-1.0,-1.0
985,12,-1.0,-1.0,-1.0
985,13,-1.0,-1.0,-1.0
985,14,-1.0,-1.0,-1.0
985,15,-1.0,-1.0,-1.0
985,16,-1.0,-1.0,-1.0
987,1,1490.00,-1.0,-1.0
987,2,356.00,-1.0,-1.0
987,3,12.00,-1.0,-1.0
987,4,1.50,-1.0,-1.0
987,5,71.00,-1.0,-1.0
987,6,0.50,-1.0,-1.0
987,7,0.05,-1.0,-1.0
987,8,2.50,-1.0,-1.0
987,9,0.50,-1.0,-1.0
987,10,-1.0,-1.0,-1.0
987,11,-1.0,-1.0,-1.0
987,12,-1.0,-1.0,-1.0
987,13,-1.0,-1.0,-1.0
987,14,-1.0,-1.0,-1.0
987,15,-1.0,-1.0,-1.0
987,16,-1.0,-1.0,-1.0
988,1,2460.00,738.00,9.00
988,2,589.00,176.00,9.00
988,3,22.00,6.60,13.00
988,4,54.00,16.20,23.00
988,5,5.00,1.50,0.00
988,6,3.50,1.05,1.00
988,7,0.00,0.00,0.00
988,8,14.00,4.20,7.00
988,9,4.50,1.35,6.00
988,10,-1.0,-1.0,-1.0
988,11,-1.0,-1.0,-1.0
988,12,0.00,0.00,0.00
988,13,-1.0,-1.0,-1.0
988,14,-1.0,-1.0,-1.0
988,15,-1.0,-1.0,-1.0
988,16,-1.0,-1.0,-1.0
989,1,1202.00,30.00,0.00
989,2,288.00,7.00,0.00
989,3,7.00,0.14,0.00
989,4,3.00,0.06,0.00
989,5,52.00,1.04,0.00
989,6,23.00,0.46,0.00
989,7,17.50,0.35,5.00
989,8,10.00,0.20,0.00
989,9,0.60,0.01,0.00
989,10,-1.0,-1.0,-1.0
989,11,-1.0,-1.0,-1.0
989,12,-1.0,-1.0,-1.0
989,13,-1.0,-1.0,-1.0
989,14,-1.0,-1.0,-1.0
989,15,-1.0,-1.0,-1.0
989,16,-1.0,-1.0,-1.0
991,1,1140.00,456.00,5.00
991,2,273.00,109.00,5.00
991,3,3.00,1.20,2.00
991,4,0.50,0.20,0.00
991,5,58.00,23.20,8.00
991,6,47.00,18.80,20.00
991,7,0.05,0.02,0.00
991,8,10.00,4.00,6.00
991,9,0.00,0.00,0.00
991,10,-1.0,-1.0,-1.0
991,11,-1.0,-1.0,-1.0
991,12,-1.0,-1.0,-1.0
991,13,-1.0,-1.0,-1.0
991,14,-1.0,-1.0,-1.0
991,15,-1.0,-1.0,-1.0
991,16,-1.0,-1.0,-1.0
992,1,1380.00,414.00,5.00
992,2,330.00,99.00,5.00
992,3,11.00,3.30,6.00
992,4,3.50,1.05,1.00
992,5,56.00,16.80,6.00
992,6,1.00,0.30,0.00
992,7,0.05,0.01,0.00
992,8,14.00,4.20,7.00
992,9,0.50,0.15,0.00
992,10,-1.0,-1.0,-1.0
992,11,-1.0,-1.0,-1.0
992,12,-1.0,-1.0,-1.0
992,13,-1.0,-1.0,-1.0
992,14,-1.0,-1.0,-1.0
992,15,-1.0,-1.0,-1.0
992,16,-1.0,-1.0,-1.0
993,1,1100.00,825.00,10.00
993,2,263.00,197.00,10.00
993,3,20.00,15.00,30.00
993,4,20.00,15.00,21.00
993,5,1.00,0.75,0.00
993,6,1.00,0.75,0.00
993,7,0.40,0.30,5.00
993,8,0.00,0.00,0.00
993,9,12.00,9.00,45.00
993,10,-1.0,-1.0,-1.0
993,11,-1.0,-1.0,-1.0
993,12,-1.0,-1.0,-1.0
993,13,-1.0,-1.0,-1.0
993,14,-1.0,-1.0,-1.0
993,15,-1.0,-1.0,-1.0
993,16,-1.0,-1.0,-1.0
996,1,2570.00,771.00,9.00
996,2,615.00,184.00,9.00
996,3,22.00,6.60,13.00
996,4,54.00,16.20,23.00
996,5,5.00,1.50,0.00
996,6,3.50,1.05,1.00
996,7,0.00,0.00,0.00
996,8,14.00,4.20,7.00
996,9,4.50,1.35,6.00
996,10,-1.0,-1.0,-1.0
996,11,-1.0,-1.0,-1.0
996,12,-1.0,-1.0,-1.0
996,13,-1.0,-1.0,-1.0
996,14,-1.0,-1.0,-1.0
996,15,-1.0,-1.0,-1.0
996,16,-1.0,-1.0,-1.0
997,1,1000.00,430.00,5.00
997,2,239.00,103.00,5.00
997,3,12.00,5.16,10.00
997,4,21.00,9.03,12.00
997,5,1.00,0.43,0.00
997,6,1.00,0.43,0.00
997,7,1.70,0.73,12.00
997,8,0.00,0.00,0.00
997,9,8.00,3.44,17.00
997,10,-1.0,-1.0,-1.0
997,11,-1.0,-1.0,-1.0
997,12,-1.0,-1.0,-1.0
997,13,-1.0,-1.0,-1.0
997,14,-1.0,-1.0,-1.0
997,15,-1.0,-1.0,-1.0
997,16,-1.0,-1.0,-1.0
1000,1,1500.00,150.00,9.00
1000,2,359.00,179.00,9.00
1000,3,11.00,5.50,11.00
1000,4,0.42,0.21,0.00
1000,5,75.00,37.50,13.00
1000,6,-1.0,-1.0,-1.0
1000,7,-1.0,-1.0,-1.0
1000,8,-1.0,-1.0,-1.0
1000,9,-1.0,-1.0,-1.0
1000,10,-1.0,-1.0,-1.0
1000,11,-1.0,-1.0,-1.0
1000,12,-1.0,-1.0,-1.0
1000,13,-1.0,-1.0,-1.0
1000,14,-1.0,-1.0,-1.0
1000,15,-1.0,-1.0,-1.0
1000,16,-1.0,-1.0,-1.0
1001,1,1010.00,758.00,9.00
1001,2,242.00,181.00,9.00
1001,3,19.00,14.25,28.00
1001,4,18.00,13.50,19.00
1001,5,1.50,1.13,0.00
1001,6,1.50,1.13,1.00
1001,7,0.50,0.38,6.00
1001,8,0.00,0.00,0.00
1001,9,11.00,8.25,41.00
1001,10,-1.0,-1.0,-1.0
1001,11,-1.0,-1.0,-1.0
1001,12,-1.0,-1.0,-1.0
1001,13,-1.0,-1.0,-1.0
1001,14,-1.0,-1.0,-1.0
1001,15,-1.0,-1.0,-1.0
1001,16,-1.0,-1.0,-1.0
1002,1,1358.30,-1.0,-1.0
1002,2,325.00,-1.0,-1.0
1002,3,19.05,-1.0,-1.0
1002,4,12.08,-1.0,-1.0
1002,5,52.68,-1.0,-1.0
1002,6,0.25,-1.0,-1.0
1002,7,0.25,-1.0,-1.0
1002,8,-1.0,-1.0,-1.0
1002,9,3.03,-1.0,-1.0
1002,10,-1.0,-1.0,-1.0
1002,11,-1.0,-1.0,-1.0
1002,12,-1.0,-1.0,-1.0
1002,13,-1.0,-1.0,-1.0
1002,14,-1.0,-1.0,-1.0
1002,15,-1.0,-1.0,-1.0
1002,16,-1.0,-1.0,-1.0
1003,1,1679.00,285.00,3.00
1003,2,402.00,68.00,3.00
1003,3,6.80,1.16,2.00
1003,4,7.90,1.34,1.00
1003,5,70.40,11.97,4.00
1003,6,65.80,11.19,12.00
1003,7,-1.0,-1.0,-1.0
1003,8,9.10,1.55,2.00
1003,9,4.20,0.71,3.00
1003,10,-1.0,-1.0,-1.0
1003,11,-1.0,-1.0,-1.0
1003,12,-1.0,-1.0,-1.0
1003,13,-1.0,-1.0,-1.0
1003,14,-1.0,-1.0,-1.0
1003,15,-1.0,-1.0,-1.0
1003,16,-1.0,-1.0,-1.0
1004,1,2470.00,494.00,6.00
1004,2,591.00,118.00,6.00
1004,3,8.00,1.60,3.00
1004,4,44.00,8.80,12.00
1004,5,37.00,7.40,2.00
1004,6,29.00,5.80,6.00
1004,7,0.06,0.01,0.00
1004,8,9.00,1.80,3.00
1004,9,27.00,5.40,27.00
1004,10,-1.0,-1.0,-1.0
1004,11,-1.0,-1.0,-1.0
1004,12,-1.0,-1.0,-1.0
1004,13,-1.0,-1.0,-1.0
1004,14,-1.0,-1.0,-1.0
1004,15,-1.0,-1.0,-1.0
1004,16,-1.0,-1.0,-1.0
1005,1,1524.00,259.00,3.00
1005,2,365.00,62.00,3.00
1005,3,19.50,3.32,6.00
1005,4,21.00,3.57,5.00
1005,5,11.10,1.89,0.00
1005,6,-1.0,-1.0,-1.0
1005,7,-1.0,-1.0,-1.0
1005,8,-1.0,-1.0,-1.0
1005,9,-1.0,-1.0,-1.0
1005,10,-1.0,-1.0,-1.0
1005,11,-1.0,-1.0,-1.0
1005,12,-1.0,-1.0,-1.0
1005,13,-1.0,-1.0,-1.0
1005,14,-1.0,-1.0,-1.0
1005,15,-1.0,-1.0,-1.0
1005,16,-1.0,-1.0,-1.0
1011,1,1490.00,-1.0,-1.0
1011,2,357.00,-1.0,-1.0
1011,3,13.00,-1.0,-1.0
1011,4,1.50,-1.0,-1.0
1011,5,70.00,-1.0,-1.0
1011,6,0.50,-1.0,-1.0
1011,7,0.00,-1.0,-1.0
1011,8,3.00,-1.0,-1.0
1011,9,0.50,-1.0,-1.0
1011,10,-1.0,-1.0,-1.0
1011,11,-1.0,-1.0,-1.0
1011,12,-1.0,-1.0,-1.0
1011,13,-1.0,-1.0,-1.0
1011,14,-1.0,-1.0,-1.0
1011,15,-1.0,-1.0,-1.0
1011,16,-1.0,-1.0,-1.0
1012,1,1370.00,137.00,2.00
1012,2,328.00,33.00,2.00
1012,3,0.50,0.05,0.00
1012,4,0.00,0.00,0.00
1012,5,80.00,8.00,2.00
1012,6,74.00,7.40,8.00
1012,7,0.00,0.00,0.00
1012,8,0.00,0.00,0.00
1012,9,0.00,0.00,0.00
1012,10,-1.0,-1.0,-1.0
1012,11,-1.0,-1.0,-1.0
1012,12,-1.0,-1.0,-1.0
1012,13,-1.0,-1.0,-1.0
1012,14,-1.0,-1.0,-1.0
1012,15,-1.0,-1.0,-1.0
1012,16,-1.0,-1.0,-1.0
1016,1,1010.00,-1.0,1.00
1016,2,242.00,24.00,1.00
1016,3,0.50,0.05,0.00
1016,4,0.00,0.00,0.00
1016,5,58.00,5.80,2.00
1016,6,58.00,5.80,6.00
1016,7,0.03,0.00,0.00
1016,8,1.50,0.15,0.00
1016,9,0.00,0.00,0.00
1016,10,-1.0,-1.0,-1.0
1016,11,-1.0,-1.0,-1.0
1016,12,-1.0,-1.0,-1.0
1016,13,-1.0,-1.0,-1.0
1016,14,-1.0,-1.0,-1.0
1016,15,-1.0,-1.0,-1.0
1016,16,-1.0,-1.0,-1.0
1017,1,1838.00,368.00,4.00
1017,2,440.00,88.00,4.00
1017,3,9.30,1.86,3.00
1017,4,14.50,2.90,4.00
1017,5,61.40,12.28,4.00
1017,6,0.50,0.10,0.00
1017,7,0.75,0.15,2.00
1017,8,11.80,2.36,3.00
1017,9,1.20,0.24,1.00
1017,10,-1.0,-1.0,-1.0
1017,11,-1.0,-1.0,-1.0
1017,12,-1.0,-1.0,-1.0
1017,13,-1.0,-1.0,-1.0
1017,14,-1.0,-1.0,-1.0
1017,15,-1.0,-1.0,-1.0
1017,16,-1.0,-1.0,-1.0
1018,1,1797.00,539.00,-1.0
1018,2,431.00,129.00,-1.0
1018,3,6.50,2.00,-1.0
1018,4,15.80,4.70,-1.0
1018,5,64.40,19.30,-1.0
1018,6,28.10,8.40,-1.0
1018,7,1.25,0.38,-1.0
1018,8,9.90,3.00,-1.0
1018,9,1.20,0.40,-1.0
1018,10,-1.0,-1.0,-1.0
1018,11,-1.0,-1.0,-1.0
1018,12,-1.0,-1.0,-1.0
1018,13,-1.0,-1.0,-1.0
1018,14,-1.0,-1.0,-1.0
1018,15,-1.0,-1.0,-1.0
1018,16,-1.0,-1.0,-1.0
1019,1,2033.00,508.00,6.00
1019,2,486.00,121.00,6.00
1019,3,6.00,1.50,3.00
1019,4,22.10,5.53,7.00
1019,5,61.60,15.40,5.00
1019,6,15.10,3.77,4.00
1019,7,0.23,0.06,1.00
1019,8,7.70,1.93,3.00
1019,9,1.90,0.47,2.00
1019,10,-1.0,-1.0,-1.0
1019,11,-1.0,-1.0,-1.0
1019,12,-1.0,-1.0,-1.0
1019,13,-1.0,-1.0,-1.0
1019,14,-1.0,-1.0,-1.0
1019,15,-1.0,-1.0,-1.0
1019,16,-1.0,-1.0,-1.0
1020,1,1430.00,-1.0,-1.0
1020,2,342.00,-1.0,-1.0
1020,3,12.00,-1.0,-1.0
1020,4,2.00,-1.0,-1.0
1020,5,65.00,-1.0,-1.0
1020,6,0.50,-1.0,-1.0
1020,7,0.00,-1.0,-1.0
1020,8,6.00,-1.0,-1.0
1020,9,0.50,-1.0,-1.0
1020,10,-1.0,-1.0,-1.0
1020,11,-1.0,-1.0,-1.0
1020,12,-1.0,-1.0,-1.0
1020,13,-1.0,-1.0,-1.0
1020,14,-1.0,-1.0,-1.0
1020,15,-1.0,-1.0,-1.0
1020,16,-1.0,-1.0,-1.0
1022,1,1010.00,101.00,1.00
1022,2,242.00,24.00,1.00
1022,3,0.50,0.05,0.00
1022,4,0.00,0.00,0.00
1022,5,58.00,5.80,2.00
1022,6,58.00,5.80,6.00
1022,7,0.02,0.00,0.00
1022,8,2.50,0.25,0.00
1022,9,0.00,0.00,0.00
1022,10,-1.0,-1.0,-1.0
1022,11,-1.0,-1.0,-1.0
1022,12,-1.0,-1.0,-1.0
1022,13,-1.0,-1.0,-1.0
1022,14,-1.0,-1.0,-1.0
1022,15,-1.0,-1.0,-1.0
1022,16,-1.0,-1.0,-1.0
1024,1,1994.80,997.00,12.00
1024,2,477.00,238.00,12.00
1024,3,13.00,6.50,13.00
1024,4,28.30,14.15,20.00
1024,5,38.30,19.15,7.00
1024,6,35.60,17.80,19.00
1024,7,1.99,0.99,16.00
1024,8,8.50,4.25,7.00
1024,9,3.20,1.60,8.00
1024,10,-1.0,-1.0,-1.0
1024,11,-1.0,-1.0,-1.0
1024,12,0.06,0.03,1.00
1024,13,-1.0,-1.0,-1.0
1024,14,22.00,11.00,73.00
1024,15,-1.0,-1.0,-1.0
1024,16,-1.0,-1.0,-1.0
1026,1,188.00,470.00,6.00
1026,2,45.00,112.00,6.00
1026,3,0.80,2.00,4.00
1026,4,0.30,0.75,1.00
1026,5,9.60,24.00,8.00
1026,6,-1.0,-1.0,-1.0
1026,7,-1.0,-1.0,-1.0
1026,8,-1.0,-1.0,-1.0
1026,9,-1.0,-1.0,-1.0
1026,10,-1.0,-1.0,-1.0
1026,11,-1.0,-1.0,-1.0
1026,12,-1.0,-1.0,-1.0
1026,13,-1.0,-1.0,-1.0
1026,14,-1.0,-1.0,-1.0
1026,15,-1.0,-1.0,-1.0
1026,16,-1.0,-1.0,-1.0
1027,1,147.00,368.00,4.00
1027,2,35.00,88.00,4.00
1027,3,0.50,1.25,2.00
1027,4,-1.0,-1.0,-1.0
1027,5,7.80,19.50,7.00
1027,6,-1.0,-1.0,-1.0
1027,7,0.10,0.25,4.00
1027,8,-1.0,-1.0,-1.0
1027,9,-1.0,-1.0,-1.0
1027,10,-1.0,-1.0,-1.0
1027,11,-1.0,-1.0,-1.0
1027,12,-1.0,-1.0,-1.0
1027,13,-1.0,-1.0,-1.0
1027,14,-1.0,-1.0,-1.0
1027,15,-1.0,-1.0,-1.0
1027,16,-1.0,-1.0,-1.0
1028,1,176.70,442.00,5.00
1028,2,42.00,106.00,5.00
1028,3,0.60,1.50,3.00
1028,4,1.10,2.75,3.00
1028,5,7.40,18.50,6.00
1028,6,-1.0,-1.0,-1.0
1028,7,-1.0,-1.0,-1.0
1028,8,-1.0,-1.0,-1.0
1028,9,-1.0,-1.0,-1.0
1028,10,-1.0,-1.0,-1.0
1028,11,-1.0,-1.0,-1.0
1028,12,-1.0,-1.0,-1.0
1028,13,-1.0,-1.0,-1.0
1028,14,-1.0,-1.0,-1.0
1028,15,-1.0,-1.0,-1.0
1028,16,-1.0,-1.0,-1.0
1029,1,-1.0,-1.0,-1.0
1029,2,-1.0,0.11,-1.0
1029,3,-1.0,0.00,-1.0
1029,4,-1.0,0.00,0.00
1029,5,-1.0,27.00,9.00
1029,6,-1.0,26.00,-1.0
1029,7,-1.0,-1.0,-1.0
1029,8,-1.0,0.00,-1.0
1029,9,-1.0,0.00,0.00
1029,10,-1.0,-1.0,20.00
1029,11,-1.0,-1.0,-1.0
1029,12,-1.0,0.01,1.00
1029,13,-1.0,-1.0,-1.0
1029,14,-1.0,-1.0,-1.0
1029,15,-1.0,-1.0,-1.0
1029,16,-1.0,-1.0,-1.0
1030,1,220.00,550.00,7.00
1030,2,53.00,131.00,7.00
1030,3,0.50,1.25,2.00
1030,4,0.50,1.25,1.00
1030,5,13.00,32.50,12.00
1030,6,-1.0,-1.0,-1.0
1030,7,0.02,0.05,0.00
1030,8,-1.0,-1.0,-1.0
1030,9,-1.0,-1.0,-1.0
1030,10,-1.0,-1.0,-1.0
1030,11,-1.0,-1.0,-1.0
1030,12,-1.0,-1.0,-1.0
1030,13,-1.0,-1.0,-1.0
1030,14,-1.0,-1.0,-1.0
1030,15,-1.0,-1.0,-1.0
1030,16,-1.0,-1.0,-1.0
1031,1,190.00,475.00,6.00
1031,2,45.00,114.00,6.00
1031,3,0.50,1.25,2.00
1031,4,0.50,1.25,1.00
1031,5,11.00,27.50,10.00
1031,6,-1.0,-1.0,-1.0
1031,7,0.03,0.07,1.00
1031,8,-1.0,-1.0,-1.0
1031,9,-1.0,-1.0,-1.0
1031,10,-1.0,-1.0,-1.0
1031,11,-1.0,-1.0,-1.0
1031,12,-1.0,-1.0,-1.0
1031,13,-1.0,-1.0,-1.0
1031,14,-1.0,-1.0,-1.0
1031,15,-1.0,-1.0,-1.0
1031,16,-1.0,-1.0,-1.0
1032,1,200.00,-1.0,6.00
1032,2,48.00,120.00,6.00
1032,3,0.50,1.25,2.00
1032,4,0.50,1.25,1.00
1032,5,12.00,30.00,11.00
1032,6,-1.0,-1.0,-1.0
1032,7,0.03,0.07,1.00
1032,8,-1.0,-1.0,-1.0
1032,9,-1.0,-1.0,-1.0
1032,10,-1.0,-1.0,-1.0
1032,11,-1.0,-1.0,-1.0
1032,12,-1.0,-1.0,-1.0
1032,13,-1.0,-1.0,-1.0
1032,14,-1.0,-1.0,-1.0
1032,15,-1.0,-1.0,-1.0
1032,16,-1.0,-1.0,-1.0
1034,1,143.00,-1.0,-1.0
1034,2,34.00,-1.0,-1.0
1034,3,0.01,-1.0,-1.0
1034,4,0.00,-1.0,-1.0
1034,5,8.90,-1.0,-1.0
1034,6,8.60,-1.0,-1.0
1034,7,0.01,-1.0,-1.0
1034,8,-1.0,-1.0,-1.0
1034,9,0.00,-1.0,-1.0
1034,10,-1.0,-1.0,-1.0
1034,11,-1.0,-1.0,-1.0
1034,12,-1.0,-1.0,-1.0
1034,13,-1.0,-1.0,-1.0
1034,14,-1.0,-1.0,-1.0
1034,15,-1.0,-1.0,-1.0
1034,16,-1.0,-1.0,-1.0
1037,1,2300.00,713.00,9.00
1037,2,550.00,170.00,9.00
1037,3,6.00,1.86,3.00
1037,4,36.00,11.16,15.00
1037,5,48.00,14.88,5.00
1037,6,0.80,0.25,0.00
1037,7,1.00,0.31,5.00
1037,8,6.00,1.86,3.00
1037,9,3.00,0.93,4.00
1037,10,-1.0,-1.0,-1.0
1037,11,-1.0,-1.0,-1.0
1037,12,-1.0,-1.0,-1.0
1037,13,-1.0,-1.0,-1.0
1037,14,8.00,2.48,16.00
1037,15,-1.0,-1.0,-1.0
1037,16,-1.0,-1.0,-1.0
1038,1,2270.00,681.00,8.00
1038,2,543.00,163.00,8.00
1038,3,6.00,1.80,3.00
1038,4,34.00,10.20,14.00
1038,5,51.00,15.30,5.00
1038,6,9.00,2.70,3.00
1038,7,1.20,0.36,6.00
1038,8,5.00,1.50,2.00
1038,9,2.50,0.75,3.00
1038,10,-1.0,-1.0,-1.0
1038,11,-1.0,-1.0,-1.0
1038,12,-1.0,-1.0,-1.0
1038,13,-1.0,-1.0,-1.0
1038,14,8.00,2.40,16.00
1038,15,-1.0,-1.0,-1.0
1038,16,-1.0,-1.0,-1.0
1039,1,2200.00,660.00,8.00
1039,2,526.00,158.00,8.00
1039,3,6.00,1.80,3.00
1039,4,33.00,9.90,14.00
1039,5,49.00,14.70,5.00
1039,6,4.50,1.35,1.00
1039,7,2.00,0.60,10.00
1039,8,6.00,1.80,3.00
1039,9,2.50,0.75,3.00
1039,10,-1.0,-1.0,-1.0
1039,11,-1.0,-1.0,-1.0
1039,12,-1.0,-1.0,-1.0
1039,13,-1.0,-1.0,-1.0
1039,14,-1.0,-1.0,-1.0
1039,15,-1.0,-1.0,-1.0
1039,16,-1.0,-1.0,-1.0
1042,1,141.00,353.00,4.00
1042,2,34.00,84.00,4.00
1042,3,0.00,0.00,0.00
1042,4,0.00,0.00,0.00
1042,5,8.40,21.00,7.00
1042,6,8.40,21.00,23.00
1042,7,0.00,0.00,0.00
1042,8,-1.0,-1.0,-1.0
1042,9,0.00,0.00,0.00
1042,10,-1.0,-1.0,-1.0
1042,11,-1.0,-1.0,-1.0
1042,12,-1.0,-1.0,-1.0
1042,13,-1.0,-1.0,-1.0
1042,14,-1.0,-1.0,-1.0
1042,15,-1.0,-1.0,-1.0
1042,16,-1.0,-1.0,-1.0
1043,1,82.00,205.00,2.00
1043,2,20.00,49.00,2.00
1043,3,0.00,0.00,0.00
1043,4,0.00,0.00,0.00
1043,5,4.60,11.50,4.00
1043,6,4.60,11.50,12.00
1043,7,0.04,0.10,1.00
1043,8,-1.0,-1.0,-1.0
1043,9,0.00,0.00,0.00
1043,10,-1.0,-1.0,-1.0
1043,11,-1.0,-1.0,-1.0
1043,12,-1.0,-1.0,-1.0
1043,13,-1.0,-1.0,-1.0
1043,14,-1.0,-1.0,-1.0
1043,15,-1.0,-1.0,-1.0
1043,16,-1.0,-1.0,-1.0
1044,1,0.90,2.00,0.00
1044,2,0.00,1.00,0.00
1044,3,0.00,0.00,0.00
1044,4,0.00,0.00,0.00
1044,5,0.00,0.00,0.00
1044,6,0.00,0.00,0.00
1044,7,0.02,0.05,0.00
1044,8,-1.0,-1.0,-1.0
1044,9,0.00,0.00,0.00
1044,10,-1.0,-1.0,-1.0
1044,11,-1.0,-1.0,-1.0
1044,12,-1.0,-1.0,-1.0
1044,13,-1.0,-1.0,-1.0
