979,14,-1.0,-1.0,-1.0
979,15,-1.0,-1.0,-1.0
979,16,-1.0,-1.0,-1.0
989,1,1202.00,30.00,0.00
989,2,288.00,7.00,0.00
989,3,7.00,0.14,0.00
989,4,3.00,0.06,0.00
989,5,52.00,1.04,0.00
989,6,23.00,0.46,0.00
989,7,17.50,0.35,5.00
989,8,10.00,0.20,0.00
989,9,0.60,0.01,0.00
989,10,-1.0,-1.0,-1.0
989,11,-1.0,-1.0,-1.0
989,12,-1.0,-1.0,-1.0
989,13,-1.0,-1.0,-1.0
989,14,-1.0,-1.0,-1.0
989,15,-1.0,-1.0,-1.0
989,16,-1.0,-1.0,-1.0
992,1,1380.00,414.00,5.00
992,2,330.00,99.00,5.00
992,3,11.00,3.30,6.00
992,4,3.50,1.05,1.00
992,5,56.00,16.80,6.00
992,6,1.00,0.30,0.00
992,7,0.05,0.01,0.00
992,8,14.00,4.20,7.00
992,9,0.50,0.15,0.00
992,10,-1.0,-1.0,-1.0
992,11,-1.0,-1.0,-1.0
992,12,-1.0,-1.0,-1.0
992,13,-1.0,-1.0,-1.0
992,14,-1.0,-1.0,-1.0
992,15,-1.0,-1.0,-1.0
992,16,-1.0,-1.0,-1.0
1000,1,1500.00,150.00,9.00
1000,2,359.00,179.00,9.00
1000,3,11.00,5.50,11.00
1000,4,0.42,0.21,0.00
1000,5,75.00,37.50,13.00
1000,6,-1.0,-1.0,-1.0
1000,7,-1.0,-1.0,-1.0
1000,8,-1.0,-1.0,-1.0
1000,9,-1.0,-1.0,-1.0
1000,10,-1.0,-1.0,-1.0
1000,11,-1.0,-1.0,-1.0
1000,12,-1.0,-1.0,-1.0
1000,13,-1.0,-1.0,-1.0
1000,14,-1.0,-1.0,-1.0
1000,15,-1.0,-1.0,-1.0
1000,16,-1.0,-1.0,-1.0
1001,1,1010.00,758.00,9.00
1001,2,242.00,181.00,9.00
1001,3,19.00,14.25,28.00
1001,4,18.00,13.50,19.00
1001,5,1.50,1.13,0.00
1001,6,1.50,1.13,1.00
1001,7,0.50,0.38,6.00
1001,8,0.00,0.00,0.00
1001,9,11.00,8.25,41.00
1001,10,-1.0,-1.0,-1.0
1001,11,-1.0,-1.0,-1.0
1001,12,-1.0,-1.0,-1.0
1001,13,-1.0,-1.0,-1.0
1001,14,-1.0,-1.0,-1.0
1001,15,-1.0,-1.0,-1.0
1001,16,-1.0,-1.0,-1.0
1002,1,1358.30,-1.0,-1.0
1002,2,325.00,-1.0,-1.0
1002,3,19.05,-1.0,-1.0
1002,4,12.08,-1.0,-1.0
1002,5,52.68,-1.0,-1.0
1002,6,0.25,-1.0,-1.0
1002,7,0.25,-1.0,-1.0
1002,8,-1.0,-1.0,-1.0
1002,9,3.03,-1.0,-1.0
1002,10,-1.0,-1.0,-1.0
1002,11,-1.0,-1.0,-1.0
1002,12,-1.0,-1.0,-1.0
1002,13,-1.0,-1.0,-1.0
1002,14,-1.0,-1.0,-1.0
1002,15,-1.0,-1.0,-1.0
1002,16,-1.0,-1.0,-1.0
1003,1,1679.00,285.00,3.00
1003,2,402.00,68.00,3.00
1003,3,6.80,1.16,2.00
1003,4,7.90,1.34,1.00
1003,5,70.40,11.97,4.00
1003,6,65.80,11.19,12.00
1003,7,-1.0,-1.0,-1.0
1003,8,9.10,1.55,2.00
1003,9,4.20,0.71,3.00
1003,10,-1.0,-1.0,-1.0
1003,11,-1.0,-1.0,-1.0
1003,12,-1.0,-1.0,-1.0
1003,13,-1.0,-1.0,-1.0
1003,14,-1.0,-1.0,-1.0
1003,15,-1.0,-1.0,-1.0
1003,16,-1.0,-1.0,-1.0
1019,1,2033.00,508.00,6.00
1019,2,486.00,121.00,6.00
1019,3,6.00,1.50,3.00
1019,4,22.10,5.53,7.00
1019,5,61.60,15.40,5.00
1019,6,15.10,3.77,4.00
1019,7,0.23,0.06,1.00
1019,8,7.70,1.93,3.00
1019,9,1.90,0.47,2.00
1019,10,-1.0,-1.0,-1.0
1019,11,-1.0,-1.0,-1.0
1019,12,-1.0,-1.0,-1.0
1019,13,-1.0,-1.0,-1.0
1019,14,-1.0,-1.0,-1.0
1019,15,-1.0,-1.0,-1.0
1019,16,-1.0,-1.0,-1.0
1020,1,1430.00,-1.0,-1.0
1020,2,342.00,-1.0,-1.0
1020,3,12.00,-1.0,-1.0
1020,4,2.00,-1.0,-1.0
1020,5,65.00,-1.0,-1.0
1020,6,0.50,-1.0,-1.0
1020,7,0.00,-1.0,-1.0
1020,8,6.00,-1.0,-1.0
1020,9,0.50,-1.0,-1.0
1020,10,-1.0,-1.0,-1.0
1020,11,-1.0,-1.0,-1.0
1020,12,-1.0,-1.0,-1.0
1020,13,-1.0,-1.0,-1.0
1020,14,-1.0,-1.0,-1.0
1020,15,-1.0,-1.0,-1.0
1020,16,-1.0,-1.0,-1.0
1024,1,1994.80,997.00,12.00
1024,2,477.00,238.00,12.00
1024,3,13.00,6.50,13.00
1024,4,28.30,14.15,20.00
1024,5,38.30,19.15,7.00
1024,6,35.60,17.80,19.00
1024,7,1.99,0.99,16.00
1024,8,8.50,4.25,7.00
1024,9,3.20,1.60,8.00
1024,10,-1.0,-1.0,-1.0
1024,11,-1.0,-1.0,-1.0
1024,12,0.06,0.03,1.00
1024,13,-1.0,-1.0,-1.0
1024,14,22.00,11.00,73.00
1024,15,-1.0,-1.0,-1.0
1024,16,-1.0,-1.0,-1.0
1026,1,188.00,470.00,6.00
1026,2,45.00,112.00,6.00
1026,3,0.80,2.00,4.00
1026,4,0.30,0.75,1.00
1026,5,9.60,24.00,8.00
1026,6,-1.0,-1.0,-1.0
1026,7,-1.0,-1.0,-1.0
1026,8,-1.0,-1.0,-1.0
1026,9,-1.0,-1.0,-1.0
1026,10,-1.0,-1.0,-1.0
1026,11,-1.0,-1.0,-1.0
1026,12,-1.0,-1.0,-1.0
1026,13,-1.0,-1.0,-1.0
1026,14,-1.0,-1.0,-1.0
1026,15,-1.0,-1.0,-1.0
1026,16,-1.0,-1.0,-1.0
1029,1,-1.0,-1.0,-1.0
1029,2,-1.0,0.11,-1.0
1029,3,-1.0,0.00,-1.0
1029,4,-1.0,0.00,0.00
1029,5,-1.0,27.00,9.00
1029,6,-1.0,26.00,-1.0
1029,7,-1.0,-1.0,-1.0
1029,8,-1.0,0.00,-1.0
1029,9,-1.0,0.00,0.00
1029,10,-1.0,-1.0,20.00
1029,11,-1.0,-1.0,-1.0
1029,12,-1.0,0.01,1.00
1029,13,-1.0,-1.0,-1.0
1029,14,-1.0,-1.0,-1.0
1029,15,-1.0,-1.0,-1.0
1029,16,-1.0,-1.0,-1.0
1042,1,141.00,353.00,4.00
1042,2,34.00,84.00,4.00
1042,3,0.00,0.00,0.00
1042,4,0.00,0.00,0.00
1042,5,8.40,21.00,7.00
1042,6,8.40,21.00,23.00
1042,7,0.00,0.00,0.00
1042,8,-1.0,-1.0,-1.0
1042,9,0.00,0.00,0.00
1042,10,-1.0,-1.0,-1.0
1042,11,-1.0,-1.0,-1.0
1042,12,-1.0,-1.0,-1.0
1042,13,-1.0,-1.0,-1.0
1042,14,-1.0,-1.0,-1.0
1042,15,-1.0,-1.0,-1.0
1042,16,-1.0,-1.0,-1.0
1044,1,0.90,2.00,0.00
1044,2,0.00,1.00,0.00
1044,3,0.00,0.00,0.00
1044,4,0.00,0.00,0.00
1044,5,0.00,0.00,0.00
1044,6,0.00,0.00,0.00
1044,7,0.02,0.05,0.00
1044,8,-1.0,-1.0,-1.0
1044,9,0.00,0.00,0.00
1044,10,-1.0,-1.0,-1.0
1044,11,-1.0,-1.0,-1.0
1044,12,-1.0,-1.0,-1.0
1044,13,-1.0,-1.0,-1.0
1044,14,-1.0,-1.0,-1.0
1044,15,-1.0,-1.0,-1.0
1044,16,-1.0,-1.0,-1.0
1046,1,0.80,2.00,0.00
1046,2,0.00,0.00,0.00
1046,3,0.00,0.00,0.00
1046,4,0.00,0.00,0.00
1046,5,0.00,0.00,0.00
1046,6,0.00,0.00,0.00
1046,7,0.02,0.05,0.00
1046,8,-1.0,-1.0,-1.0
1046,9,0.00,0.00,0.00
1046,10,-1.0,-1.0,-1.0
1046,11,-1.0,-1.0,-1.0
1046,12,-1.0,-1.0,-1.0
1046,13,-1.0,-1.0,-1.0
1046,14,-1.0,-1.0,-1.0
1046,15,-1.0,-1.0,-1.0
1046,16,-1.0,-1.0,-1.0
1048,1,90.00,-1.0,-1.0
1048,2,22.00,-1.0,-1.0
1048,3,0.00,-1.0,-1.0
1048,4,0.00,-1.0,-1.0
1048,5,5.00,-1.0,-1.0
1048,6,5.00,-1.0,-1.0
1048,7,0.02,-1.0,-1.0
1048,8,0.00,-1.0,-1.0
1048,9,0.00,-1.0,-1.0
1048,10,-1.0,-1.0,-1.0
1048,11,-1.0,-1.0,-1.0
1048,12,-1.0,-1.0,-1.0
1048,13,-1.0,-1.0,-1.0
1048,14,-1.0,-1.0,-1.0
1048,15,-1.0,-1.0,-1.0
1048,16,-1.0,-1.0,-1.0
1057,1,532.00,1596.00,19.00
1057,2,126.00,379.00,19.00
1057,3,5.00,15.00,30.00
1057,4,2.40,7.20,10.00
1057,5,19.80,59.40,23.00
1057,6,2.50,7.50,8.00
1057,7,0.67,2.00,33.00
1057,8,2.70,8.10,-1.0
1057,9,0.60,1.70,8.00
1057,10,-1.0,-1.0,-1.0
1057,11,-1.0,-1.0,-1.0
1057,12,-1.0,-1.0,-1.0
1057,13,-1.0,-1.0,-1.0
1057,14,-1.0,-1.0,-1.0
1057,15,-1.0,-1.0,-1.0
1057,16,-1.0,-1.0,-1.0
1058,1,542.00,1625.00,19.00
1058,2,129.00,386.00,19.00
1058,3,4.90,14.70,29.00
1058,4,2.80,8.40,12.00
1058,5,19.60,58.80,25.00
1058,6,2.00,6.00,7.00
1058,7,0.75,2.25,38.00
1058,8,2.70,8.10,-1.0
1058,9,1.00,3.00,15.00
1058,10,-1.0,-1.0,-1.0
1058,11,-1.0,-1.0,-1.0
1058,12,-1.0,-1.0,-1.0
1058,13,-1.0,-1.0,-1.0
1058,14,-1.0,-1.0,-1.0
1058,15,-1.0,-1.0,-1.0
1058,16,-1.0,-1.0,-1.0
1065,1,459.00,46.00,1.00
1065,2,110.00,11.00,1.00
1065,3,6.20,0.62,1.00
1065,4,6.50,0.65,0.00
1065,5,3.80,0.38,0.00
1065,6,-1.0,-1.0,-1.0
1065,7,-1.0,-1.0,-1.0
1065,8,-1.0,-1.0,-1.0
1065,9,-1.0,-1.0,-1.0
1065,10,-1.0,-1.0,-1.0
1065,11,-1.0,-1.0,-1.0
1065,12,-1.0,-1.0,-1.0
1065,13,-1.0,-1.0,-1.0
1065,14,-1.0,-1.0,-1.0
1065,15,-1.0,-1.0,-1.0
1065,16,-1.0,-1.0,-1.0
1069,1,1600.00,320.00,4.00
1069,2,383.00,76.00,4.00
1069,3,16.00,3.20,6.00
1069,4,13.00,2.60,3.00
1069,5,48.00,9.60,3.00
1069,6,3.00,0.60,0.00
1069,7,6.75,1.35,22.00
1069,8,10.00,2.00,3.00
1069,9,6.00,1.20,6.00
1069,10,-1.0,-1.0,-1.0
1069,11,-1.0,-1.0,-1.0
1069,12,-1.0,-1.0,-1.0
1069,13,-1.0,-1.0,-1.0
1069,14,-1.0,-1.0,-1.0
1069,15,-1.0,-1.0,-1.0
1069,16,-1.0,-1.0,-1.0
1070,1,559.00,1957.00,23.00
1070,2,134.00,468.00,23.00
1070,3,5.20,18.20,36.00
1070,4,1.30,4.55,6.00
1070,5,24.40,85.40,31.00
1070,6,8.00,28.00,31.00
1070,7,0.30,1.05,17.00
1070,8,-1.0,-1.0,-1.0
1070,9,0.30,1.05,5.00
1070,10,-1.0,-1.0,-1.0
1070,11,-1.0,-1.0,-1.0
1070,12,-1.0,-1.0,-1.0
1070,13,-1.0,-1.0,-1.0
1070,14,-1.0,-1.0,-1.0
1070,15,-1.0,-1.0,-1.0
1070,16,-1.0,-1.0,-1.0
1071,1,242.00,48.00,1.00
1071,2,58.00,12.00,1.00
1071,3,1.90,0.38,0.00
1071,4,1.80,0.36,0.00
1071,5,8.10,1.62,0.00
1071,6,5.00,1.00,1.00
1071,7,1.20,0.24,4.00
1071,8,0.70,0.14,0.00
1071,9,0.80,0.16,0.00
1071,10,-1.0,-1.0,-1.0
1071,11,-1.0,-1.0,-1.0
1071,12,-1.0,-1.0,-1.0
1071,13,-1.0,-1.0,-1.0
1071,14,-1.0,-1.0,-1.0
1071,15,-1.0,-1.0,-1.0
1071,16,-1.0,-1.0,-1.0
1072,1,550.00,1925.00,23.00
1072,2,132.00,460.00,23.00
1072,3,5.50,19.25,38.00
1072,4,4.60,16.10,23.00
1072,5,16.80,58.80,21.00
1072,6,1.20,4.20,4.00
1072,7,0.45,1.57,26.00
1072,8,-1.0,-1.0,-1.0
1072,9,3.70,12.95,64.00
1072,10,-1.0,-1.0,-1.0
1072,11,-1.0,-1.0,-1.0
1072,12,-1.0,-1.0,-1.0
1072,13,-1.0,-1.0,-1.0
1072,14,-1.0,-1.0,-1.0
1072,15,-1.0,-1.0,-1.0
1072,16,-1.0,-1.0,-1.0
1076,1,112.00,168.00,2.00
1076,2,27.00,40.00,2.00
1076,3,1.20,1.80,3.00
1076,4,0.40,0.60,0.00
1076,5,4.20,6.30,2.00
1076,6,0.30,0.45,0.00
1076,7,1.40,2.10,35.00
1076,8,0.30,0.45,0.00
1076,9,0.20,0.30,1.00
1076,10,-1.0,-1.0,-1.0
1076,11,-1.0,-1.0,-1.0
1076,12,-1.0,-1.0,-1.0
1076,13,-1.0,-1.0,-1.0
1076,14,-1.0,-1.0,-1.0
1076,15,-1.0,-1.0,-1.0
1076,16,-1.0,-1.0,-1.0
1078,1,173.00,260.00,3.00
1078,2,41.00,62.00,3.00
1078,3,1.10,1.65,3.00
1078,4,1.60,2.40,3.00
1078,5,5.40,8.10,3.00
1078,6,3.10,4.65,5.00
1078,7,1.00,1.50,25.00
1078,8,0.50,0.75,1.00
1078,9,0.90,1.35,6.00
1078,10,-1.0,-1.0,-1.0
1078,11,-1.0,-1.0,-1.0
1078,12,-1.0,-1.0,-1.0
1078,13,-1.0,-1.0,-1.0
1078,14,-1.0,-1.0,-1.0
1078,15,-1.0,-1.0,-1.0
1078,16,-1.0,-1.0,-1.0
1079,1,884.00,-1.0,-1.0
1079,2,212.00,-1.0,-1.0
1079,3,0.60,-1.0,-1.0
1079,4,0.10,-1.0,-1.0
1079,5,53.60,-1.0,-1.0
1079,6,-1.0,-1.0,-1.0
1079,7,-1.0,-1.0,-1.0
1079,8,-1.0,-1.0,-1.0
1079,9,-1.0,-1.0,-1.0
1079,10,-1.0,-1.0,-1.0
1079,11,-1.0,-1.0,-1.0
1079,12,-1.0,-1.0,-1.0
1079,13,-1.0,-1.0,-1.0
1079,14,-1.0,-1.0,-1.0
1079,15,-1.0,-1.0,-1.0
1079,16,-1.0,-1.0,-1.0
1085,1,296.00,40.00,0.00
1085,2,71.00,10.00,0.00
1085,3,3.60,0.49,0.00
1085,4,1.80,0.24,0.00
1085,5,9.80,1.32,0.00
1085,6,9.50,1.28,1.00
1085,7,0.14,0.02,0.00
1085,8,0.40,0.05,0.00
1085,9,1.00,0.14,0.00
1085,10,6.48,0.87,1.00
1085,11,-1.0,-1.0,-1.0
1085,12,-1.0,-1.0,-1.0
1085,13,-1.0,-1.0,-1.0
1085,14,-1.0,-1.0,-1.0
1085,15,-1.0,-1.0,-1.0
1085,16,-1.0,-1.0,-1.0
1086,1,2275.00,-1.0,-1.0
1086,2,544.00,-1.0,-1.0
1086,3,3.80,-1.0,-1.0
1086,4,32.00,-1.0,-1.0
1086,5,59.50,-1.0,-1.0
1086,6,54.50,-1.0,-1.0
1086,7,0.30,-1.0,-1.0
1086,8,-1.0,-1.0,-1.0
1086,9,7.10,-1.0,-1.0
1086,10,26.40,-1.0,-1.0
1086,11,-1.0,-1.0,-1.0
1086,12,-1.0,-1.0,-1.0
1086,13,-1.0,-1.0,-1.0
1086,14,-1.0,-1.0,-1.0
1086,15,-1.0,-1.0,-1.0
1086,16,-1.0,-1.0,-1.0
1090,1,750.00,938.00,11.00
1090,2,179.00,224.00,11.00
1090,3,3.70,4.63,9.00
1090,4,3.90,4.88,6.00
1090,5,31.40,39.25,14.00
1090,6,1.90,2.38,2.00
1090,7,0.84,1.05,17.00
1090,8,-1.0,-1.0,-1.0
1090,9,1.20,1.50,7.00
1090,10,-1.0,-1.0,-1.0
1090,11,-1.0,-1.0,-1.0
1090,12,-1.0,-1.0,-1.0
1090,13,-1.0,-1.0,-1.0
1090,14,-1.0,-1.0,-1.0
1090,15,-1.0,-1.0,-1.0
1090,16,-1.0,-1.0,-1.0
1092,1,1572.00,649.00,3.00
1092,2,376.00,155.00,3.00
1092,3,12.50,8.70,3.00
1092,4,2.00,3.60,0.00
1092,5,73.50,21.00,4.00
1092,6,42.00,16.20,7.00
1092,7,0.60,0.30,1.00
1092,8,4.50,0.70,1.00
1092,9,0.80,2.00,0.00
1092,10,75.00,12.00,16.00
1092,11,1.40,0.60,42.00
1092,12,-1.0,-1.0,-1.0
1092,13,-1.0,-1.0,-1.0
1092,14,12.00,1.90,16.00
1092,15,-1.0,-1.0,-1.0
1092,16,-1.0,-1.0,-1.0
1096,1,2278.00,342.00,4.00
1096,2,545.00,82.00,4.00
1096,3,6.00,0.90,1.00
1096,4,31.60,4.74,6.00
1096,5,57.60,8.64,3.00
1096,6,56.80,8.52,9.00
1096,7,0.11,0.02,0.00
1096,8,-1.0,-1.0,-1.0
1096,9,11.00,1.65,8.00
1096,10,-1.0,-1.0,-1.0
1096,11,-1.0,-1.0,-1.0
1096,12,-1.0,-1.0,-1.0
1096,13,-1.0,-1.0,-1.0
1096,14,-1.0,-1.0,-1.0
1096,15,-1.0,-1.0,-1.0
1096,16,-1.0,-1.0,-1.0
1109,1,457.00,1600.00,19.00
1109,2,109.00,382.00,19.00
1109,3,5.20,18.20,36.00
1109,4,5.50,19.25,27.00
1109,5,8.70,30.45,11.00
1109,6,3.00,10.50,11.00
1109,7,1.10,3.85,64.00
1109,8,-1.0,-1.0,-1.0
1109,9,1.10,3.85,19.00
1109,10,-1.0,-1.0,-1.0
1109,11,-1.0,-1.0,-1.0
1109,12,-1.0,-1.0,-1.0
1109,13,-1.0,-1.0,-1.0
1109,14,-1.0,-1.0,-1.0
1109,15,-1.0,-1.0,-1.0
1109,16,-1.0,-1.0,-1.0
1111,1,593.00,1779.00,21.00
1111,2,142.00,425.00,21.00
1111,3,7.30,21.90,43.00
1111,4,3.10,9.30,13.00
1111,5,20.00,60.00,22.00
1111,6,1.90,5.70,6.00
1111,7,0.81,2.43,40.00
1111,8,1.80,5.40,9.00
1111,9,0.70,2.10,10.00
1111,10,-1.0,-1.0,-1.0
1111,11,-1.0,-1.0,-1.0
1111,12,-1.0,-1.0,-1.0
1111,13,-1.0,-1.0,-1.0
1111,14,-1.0,-1.0,-1.0
1111,15,-1.0,-1.0,-1.0
1111,16,-1.0,-1.0,-1.0
1121,1,3700.00,-1.0,-1.0
1121,2,885.00,-1.0,-1.0
1121,3,0.00,-1.0,-1.0
1121,4,400.00,-1.0,-1.0
1121,5,0.00,-1.0,-1.0
1121,6,0.00,-1.0,-1.0
1121,7,0.00,-1.0,-1.0
1121,8,-1.0,-1.0,-1.0
1121,9,12.00,-1.0,-1.0
1121,10,-1.0,-1.0,-1.0
1121,11,-1.0,-1.0,-1.0
1121,12,-1.0,-1.0,-1.0
1121,13,-1.0,-1.0,-1.0
1121,14,-1.0,-1.0,-1.0
1121,15,-1.0,-1.0,-1.0
1121,16,-1.0,-1.0,-1.0
1123,1,1343.00,-1.0,-1.0
1123,1,1343.00,-1.0,-1.0
1123,2,321.00,-1.0,-1.0
1123,2,321.00,-1.0,-1.0
1123,3,3.00,-1.0,-1.0
1123,3,3.00,-1.0,-1.0
1123,4,29.00,-1.0,-1.0
1123,4,29.00,-1.0,-1.0
1123,5,12.20,-1.0,-1.0
1123,5,12.20,-1.0,-1.0
1123,6,6.00,-1.0,-1.0
1123,6,6.00,-1.0,-1.0
1123,7,2.75,-1.0,-1.0
1123,7,2.75,-1.0,-1.0
1123,8,1.50,-1.0,-1.0
1123,8,1.50,-1.0,-1.0
1123,9,4.00,-1.0,-1.0
1123,9,4.00,-1.0,-1.0
1123,10,-1.0,-1.0,-1.0
1123,11,-1.0,-1.0,-1.0
1123,12,-1.0,-1.0,-1.0
1123,13,-1.0,-1.0,-1.0
1123,14,-1.0,-1.0,-1.0
1123,15,-1.0,-1.0,-1.0
1123,16,-1.0,-1.0,-1.0
1125,1,212.00,-1.0,-1.0
1125,2,51.00,-1.0,-1.0
1125,3,0.50,-1.0,-1.0
1125,4,0.20,-1.0,-1.0
1125,5,11.40,-1.0,-1.0
1125,6,11.40,-1.0,-1.0
1125,7,0.00,-1.0,-1.0
1125,8,-1.0,-1.0,-1.0
1125,9,0.10,-1.0,-1.0
1125,10,-1.0,-1.0,-1.0
1125,11,-1.0,-1.0,-1.0
1125,12,-1.0,-1.0,-1.0
1125,13,-1.0,-1.0,-1.0
1125,14,-1.0,-1.0,-1.0
1125,15,-1.0,-1.0,-1.0
1125,16,-1.0,-1.0,-1.0
1127,1,218.00,-1.0,-1.0
1127,2,52.00,-1.0,-1.0
1127,3,0.50,-1.0,-1.0
1127,4,0.20,-1.0,-1.0
1127,5,11.90,-1.0,-1.0
1127,6,11.80,-1.0,-1.0
1127,7,0.00,-1.0,-1.0
1127,8,-1.0,-1.0,-1.0
1127,9,0.10,-1.0,-1.0
1127,10,-1.0,-1.0,-1.0
1127,11,-1.0,-1.0,-1.0
1127,12,-1.0,-1.0,-1.0
1127,13,-1.0,-1.0,-1.0
1127,14,-1.0,-1.0,-1.0
1127,15,-1.0,-1.0,-1.0
1127,16,-1.0,-1.0,-1.0
1128,1,183.00,-1.0,-1.0
1128,2,44.00,-1.0,-1.0
1128,3,0.70,-1.0,-1.0
1128,4,0.50,-1.0,-1.0
1128,5,8.80,-1.0,-1.0
1128,6,8.80,-1.0,-1.0
1128,7,0.00,-1.0,-1.0
1128,8,-1.0,-1.0,-1.0
1128,9,0.10,-1.0,-1.0
1128,10,-1.0,-1.0,-1.0
1128,11,-1.0,-1.0,-1.0
1128,12,-1.0,-1.0,-1.0
1128,13,-1.0,-1.0,-1.0
1128,14,-1.0,-1.0,-1.0
1128,15,-1.0,-1.0,-1.0
1128,16,-1.0,-1.0,-1.0
1129,1,216.00,-1.0,-1.0
1129,2,52.00,-1.0,-1.0
1129,3,0.50,-1.0,-1.0
1129,4,0.20,-1.0,-1.0
1129,5,11.50,-1.0,-1.0
1129,6,11.50,-1.0,-1.0
1129,7,0.00,-1.0,-1.0
1129,8,-1.0,-1.0,-1.0
1129,9,0.10,-1.0,-1.0
1129,10,-1.0,-1.0,-1.0
1129,11,0.35,-1.0,-1.0
1129,12,-1.0,-1.0,-1.0
1129,13,-1.0,-1.0,-1.0
1129,14,-1.0,-1.0,-1.0
1129,15,-1.0,-1.0,-1.0
1129,16,-1.0,-1.0,-1.0
1130,1,173.00,-1.0,-1.0
1130,2,41.00,-1.0,-1.0
1130,3,0.50,-1.0,-1.0
1130,4,0.20,-1.0,-1.0
1130,5,8.90,-1.0,-1.0
1130,6,8.90,-1.0,-1.0
1130,7,0.00,-1.0,-1.0
1130,8,-1.0,-1.0,-1.0
1130,9,0.10,-1.0,-1.0
1130,10,-1.0,-1.0,-1.0
1130,11,-1.0,-1.0,-1.0
1130,12,-1.0,-1.0,-1.0
1130,13,-1.0,-1.0,-1.0
1130,14,-1.0,-1.0,-1.0
1130,15,-1.0,-1.0,-1.0
1130,16,-1.0,-1.0,-1.0
1131,1,212.00,-1.0,-1.0
1131,2,51.00,-1.0,-1.0
1131,3,0.50,-1.0,-1.0
1131,4,0.50,-1.0,-1.0
1131,5,11.20,-1.0,-1.0
1131,6,11.20,-1.0,-1.0
1131,7,0.00,-1.0,-1.0
1131,8,-1.0,-1.0,-1.0
1131,9,0.10,-1.0,-1.0
1131,10,-1.0,-1.0,-1.0
1131,11,-1.0,-1.0,-1.0
1131,12,-1.0,-1.0,-1.0
1131,13,-1.0,-1.0,-1.0
1131,14,-1.0,-1.0,-1.0
1131,15,-1.0,-1.0,-1.0
1131,16,-1.0,-1.0,-1.0
1132,1,151.00,-1.0,-1.0
1132,2,36.00,-1.0,-1.0
1132,3,0.50,-1.0,-1.0
1132,4,0.20,-1.0,-1.0
1132,5,8.10,-1.0,-1.0
1132,6,8.10,-1.0,-1.0
1132,7,0.00,-1.0,-1.0
1132,8,-1.0,-1.0,-1.0
1132,9,0.10,-1.0,-1.0
1132,10,-1.0,-1.0,-1.0
1132,11,-1.0,-1.0,-1.0
1132,12,-1.0,-1.0,-1.0
1132,13,-1.0,-1.0,-1.0
1132,14,-1.0,-1.0,-1.0
1132,15,-1.0,-1.0,-1.0
1132,16,-1.0,-1.0,-1.0
1135,1,190.00,-1.0,-1.0
1135,2,45.00,-1.0,-1.0
1135,3,0.50,-1.0,-1.0
1135,4,0.50,-1.0,-1.0
